"ID","S1_S2.logFC","S1_S2.logCPM","S1_S2.LR","S1_S2.PValue","S1_S2.FDR","S1_S3.logFC","S1_S3.logCPM","S1_S3.LR","S1_S3.PValue","S1_S3.FDR","S2_S3.logFC","S2_S3.logCPM","S2_S3.LR","S2_S3.PValue","S2_S3.FDR"
"Glyma10g14560.1","Glyma10g14560.1",-0.0353079621200995,6.77426968773341,0.000964287586024404,0.975227287845571,0.999674854803839,-0.472447281464806,6.77426968773341,0.196476231669279,0.657580291921123,0.999759621939895,-0.437139319344707,6.77426968773341,0.167501141752666,0.682342238097441,0.999824593695449
"Glyma10g00890.1","Glyma10g00890.1",0.267067413501578,8.307312031534,0.340870924573793,0.559326938656296,0.999674854803839,0.101758187194089,8.307312031534,0.0523186324996867,0.81907670395817,0.999759621939895,-0.165309226307489,8.307312031534,0.124368171733951,0.724344311178038,0.999824593695449
"Glyma09g08030.1","Glyma09g08030.1",0.0920175523653816,8.16633988472719,0.0396644580653898,0.842138074064023,0.999674854803839,0.51755337559573,8.16633988472719,1.08449073954666,0.297695114668101,0.999759621939895,0.425535823230349,8.16633988472719,0.70140552055384,0.402311821635122,0.999824593695449
"Glyma01g42260.1","Glyma01g42260.1",0.0183558871465884,7.86316687943466,0.0011125201899366,0.973391922844898,0.999674854803839,0.127345770148766,7.86316687943466,0.0515677283133225,0.820357423220583,0.999759621939895,0.108989883002178,7.86316687943466,0.0370256083428748,0.84741291813925,0.999824593695449
"Glyma13g19960.1","Glyma13g19960.1",0.0982625248895142,7.40919511661993,0.0214498235009371,0.883560172966918,0.999674854803839,0.571504937685921,7.40919511661993,0.619556346986731,0.431212197958386,0.999759621939895,0.473242412796407,7.40919511661993,0.406053677576348,0.523979329451747,0.999824593695449
"Glyma14g24730.1","Glyma14g24730.1",-0.785273575101763,7.6516658633444,1.54485661756441,0.213896352554575,0.999674854803839,-0.484120845523551,7.6516658633444,0.530709284916519,0.466308813968873,0.999759621939895,0.301152729578212,7.6516658633444,0.262886861031734,0.608143743450502,0.999824593695449
"Glyma07g38800.1","Glyma07g38800.1",-0.192121886964509,8.19614500951467,0.159802135148899,0.689338751440788,0.999674854803839,-0.146691283360045,8.19614500951467,0.0916608761702181,0.762076219434715,0.999759621939895,0.0454306036044639,8.19614500951467,0.00925011282268437,0.923379594925066,0.999824593695449
"Glyma19g34270.1","Glyma19g34270.1",0.210903055018733,8.20099389766823,0.201768017020317,0.653297522510173,0.999674854803839,0.259466585084804,8.20099389766823,0.300124679911266,0.583804268230228,0.999759621939895,0.0485635300660711,8.20099389766823,0.00965702200680622,0.921717781791481,0.999824593695449
"Glyma15g07705.1","Glyma15g07705.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma02g03640.1","Glyma02g03640.1",-0.265862519069493,8.03271578025374,0.279300100625228,0.597160322854255,0.999674854803839,0.0873813168249137,8.03271578025374,0.0267435442301724,0.870097583913865,0.999759621939895,0.353243835894406,8.03271578025374,0.471434863508106,0.4923278038359,0.999824593695449
"Glyma20g21330.1","Glyma20g21330.1",-0.0749719883334056,8.54349783387869,0.032981775939108,0.855889699727776,0.999674854803839,-0.0748531703025598,8.54349783387869,0.0328500288983442,0.856174670734546,0.999759621939895,0.000118818030845814,8.54349783387869,8.37196033054433e-08,0.99976913737134,0.999824593695449
"Glyma05g22740.2","Glyma05g22740.2",-1.24167135983609,7.52433991617519,2.74443622800539,0.0975934929090115,0.999674854803839,-1.41298794502758,7.52433991617519,3.75733213098432,0.0525764035867798,0.91565366056596,-0.171316585191489,7.52433991617519,0.0821019540136809,0.774468861216673,0.999824593695449
"Glyma01g40460.1","Glyma01g40460.1",0.586622226118222,6.93052262889683,0.418487779660294,0.517692578854992,0.999674854803839,1.01710301470777,6.93052262889683,1.09620140206619,0.295101251675651,0.999759621939895,0.43048078858955,6.93052262889683,0.162291233167885,0.687055735487107,0.999824593695449
"Glyma20g38520.1","Glyma20g38520.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma14g35380.1","Glyma14g35380.1",-1.0845604744831,7.69713175366443,2.63881777289371,0.104281118114634,0.999674854803839,-1.18505962671677,7.69713175366443,3.25539626436946,0.0711887284702792,0.999759621939895,-0.100499152233673,7.69713175366443,0.033130159759166,0.855569446185552,0.999824593695449
"Glyma06g01750.3","Glyma06g01750.3",-0.196264555379902,8.09144212417927,0.147033998988423,0.701386043165094,0.999674854803839,-0.282704985495165,8.09144212417927,0.313910321282059,0.57529051021589,0.999759621939895,-0.0864404301152625,8.09144212417927,0.0309111325783224,0.860438797039666,0.999824593695449
"Glyma05g33231.1","Glyma05g33231.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma01g27230.1","Glyma01g27230.1",0.28175111141601,6.75807028831716,0.0673837254233777,0.795184869158597,0.999674854803839,0.279786632846515,6.75807028831716,0.0664318810900943,0.796604618374315,0.999759621939895,-0.00196447856949492,6.75807028831716,2.9731954498402e-06,0.998624211813323,0.999824593695449
"Glyma06g10411.1","Glyma06g10411.1",-0.238359632357644,7.10370595832469,0.0750495974254279,0.784121650854221,0.999674854803839,-0.339794695688193,7.10370595832469,0.157432435327341,0.691531496870283,0.999759621939895,-0.101435063330549,7.10370595832469,0.0149266672051032,0.902760630768579,0.999824593695449
"Glyma14g02160.1","Glyma14g02160.1",0.391734361776288,6.8357334724475,0.134576063149874,0.713733816357569,0.999674854803839,-0.112701447983772,6.8357334724475,0.0129971379536298,0.909233837063606,0.999759621939895,-0.50443580976006,6.8357334724475,0.227598052346298,0.633310584252162,0.999824593695449
"Glyma01g39530.1","Glyma01g39530.1",-0.147483380880722,8.37799649321543,0.109303552255,0.740938428879331,0.999674854803839,-0.171059068192937,8.37799649321543,0.148114318738347,0.700343935222363,0.999759621939895,-0.0235756873122149,8.37799649321543,0.00291606375759386,0.956934693902432,0.999824593695449
"Glyma02g10860.1","Glyma02g10860.1",-0.121718996105651,8.31513876899093,0.0734801765700435,0.786335447271228,0.999674854803839,0.0254872539596282,8.31513876899093,0.00306151600887133,0.955874791130913,0.999759621939895,0.147206250065279,8.31513876899093,0.104956598196545,0.745960703320668,0.999824593695449
"Glyma08g24370.2","Glyma08g24370.2",-0.126326525269153,8.73810440451049,0.10893541690968,0.741359418705857,0.999674854803839,-0.143194423162725,8.73810440451049,0.140671373750675,0.707614486136985,0.999759621939895,-0.0168678978935715,8.73810440451049,0.00200919490753031,0.964247560125929,0.999824593695449
"Glyma10g13870.1","Glyma10g13870.1",0.929356534912358,7.51862539352813,1.77669860284467,0.18255524210229,0.999674854803839,0.197535202440775,7.51862539352813,0.102430433340572,0.748932286114615,0.999759621939895,-0.731821332471583,7.51862539352813,1.01896551451017,0.312764517734491,0.999824593695449
"Glyma13g07978.1","Glyma13g07978.1",-0.459693237330783,7.47415102074173,0.441898231429488,0.506207680026341,0.999674854803839,-0.350630264952813,7.47415102074173,0.247792486666591,0.618633762482967,0.999759621939895,0.10906297237797,7.47415102074173,0.0275063822726032,0.868274617572006,0.999824593695449
"Glyma14g37150.3","Glyma14g37150.3",-0.188499137039444,8.14681622294936,0.144677945827176,0.70367408906055,0.999674854803839,-0.218801217808589,8.14681622294936,0.196796806154912,0.657318890529666,0.999759621939895,-0.0303020807691452,8.14681622294936,0.00396584193970506,0.949786466818334,0.999824593695449
"Glyma02g27990.1","Glyma02g27990.1",-0.467753229279144,6.77388979781886,0.192463814231855,0.660873868858415,0.999674854803839,-0.0372724406895944,6.77388979781886,0.00107434385372279,0.973852272201603,0.999759621939895,0.43048078858955,6.77388979781886,0.162291233167885,0.687055735487107,0.999824593695449
"Glyma08g47710.1","Glyma08g47710.1",-0.837048541221199,7.90867298464018,2.19491385281253,0.138466950290688,0.999674854803839,-0.627077891281615,7.90867298464018,1.14697106688701,0.284184110145634,0.999759621939895,0.209970649939585,7.90867298464018,0.167901697174746,0.681983408301861,0.999824593695449
"Glyma20g06615.1","Glyma20g06615.1",-0.0390700868737957,7.80182969688348,0.00457110726192134,0.946096123250558,0.999674854803839,-0.076548292958889,7.80182969688348,0.017756028874036,0.893994285147594,0.999759621939895,-0.0374782060850933,7.80182969688348,0.00425180335751529,0.948010100466819,0.999824593695449
"Glyma16g31800.2","Glyma16g31800.2",-1.34797017434698,7.43614787476994,2.89309106284948,0.08896009642289,0.999674854803839,-1.49599900406071,7.43614787476994,3.73713915895732,0.053215484944218,0.919536292286683,-0.148028829713728,7.43614787476994,0.0562145397932361,0.812582271966635,0.999824593695449
"Glyma05g27145.1","Glyma05g27145.1",-0.409749729656157,8.10552013172225,0.65550364154989,0.418151829312076,0.999674854803839,-0.332039780959748,8.10552013172225,0.418926530212178,0.517473171356026,0.999759621939895,0.0777099486964092,8.10552013172225,0.0259767444002836,0.871957125259026,0.999824593695449
"Glyma10g12850.2","Glyma10g12850.2",-0.356584188227354,6.75848885446533,0.108183539205492,0.742221703462427,0.999674854803839,-0.0372724406895944,6.75848885446533,0.00107434385372279,0.973852272201603,0.999759621939895,0.31931174753776,6.75848885446533,0.0863754189740888,0.768836646509101,0.999824593695449
"Glyma01g06030.2","Glyma01g06030.2",0.383354556833403,7.5049382727941,0.429254975235243,0.512354747126739,0.999674854803839,2.2535225891974,7.5049382727941,7.96288023602129,0.00477463749197314,0.257219801410687,1.870168032364,7.5049382727941,4.78989196691753,0.0286272220581699,0.999824593695449
"Glyma06g07470.1","Glyma06g07470.1",-2.07060787671236,7.94426529254263,9.83222826375581,0.00171480486488653,0.239080607183573,-2.12518922238848,7.94426529254263,10.5434887867113,0.00116598118294976,0.112486500439311,-0.0545813456761183,7.94426529254263,0.0137017023272539,0.906817047102568,0.999824593695449
"Glyma09g31760.1","Glyma09g31760.1",0.18474242228789,8.24010835431204,0.148778914966999,0.69970501252892,0.999674854803839,-0.0877589342702191,8.24010835431204,0.0368124566097416,0.847847385720537,0.999759621939895,-0.272501356558109,8.24010835431204,0.32867171165399,0.56644228112376,0.999824593695449
"Glyma15g06340.1","Glyma15g06340.1",-0.128816966289209,7.11553795392245,0.0226967482460294,0.880248346069515,0.999674854803839,-0.204344024834075,7.11553795392245,0.058472709703854,0.808926374739742,0.999759621939895,-0.0755270585448654,7.11553795392245,0.00820675742490451,0.927817460054267,0.999824593695449
"Glyma20g27690.1","Glyma20g27690.1",-1.03021694140585,8.04322190241806,3.33145997209513,0.067966517726313,0.999674854803839,-1.15450021968754,8.04322190241806,4.35997782533255,0.0367927841934146,0.759900545651029,-0.12428327828169,8.04322190241806,0.0704562266005412,0.790673669564915,0.999824593695449
"Glyma07g17465.2","Glyma07g17465.2",0.807381813891147,7.55371072064011,1.69448253306109,0.193011125127815,0.999674854803839,1.1159666693574,7.55371072064011,2.91644277707724,0.0876809622302976,0.999759621939895,0.308584855466257,7.55371072064011,0.168927454817327,0.681066776768735,0.999824593695449
"Glyma19g32860.1","Glyma19g32860.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma19g42630.1","Glyma19g42630.1",0.185707293588518,7.19741627500957,0.049518186139361,0.82390379635413,0.999674854803839,-0.271734100654835,7.19741627500957,0.122923673699418,0.725884910720722,0.999759621939895,-0.457441394243353,7.19741627500957,0.323205133889046,0.56968781367901,0.999824593695449
"Glyma18g40100.1","Glyma18g40100.1",-0.354978740687971,8.39426281942368,0.708248408008809,0.400025911941122,0.999674854803839,0.208378731998803,8.39426281942368,0.201169644373883,0.653778394634164,0.999759621939895,0.563357472686774,8.39426281942368,1.63608546263161,0.200863405441453,0.999824593695449
"Glyma10g22060.1","Glyma10g22060.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma16g03070.1","Glyma16g03070.1",0.235251194841879,7.96295706261819,0.201196639765483,0.653756681748755,0.999674854803839,0.257485129676763,7.96295706261819,0.239017328069189,0.624916754729227,0.999759621939895,0.0222339348348838,7.96295706261819,0.00162426055742748,0.967852266794087,0.999824593695449
"Glyma16g24510.2","Glyma16g24510.2",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma13g39250.1","Glyma13g39250.1",-0.331511980891824,8.01887510558438,0.3621497601196,0.547314731145852,0.999674854803839,-0.654469147109569,8.01887510558438,1.57317049360845,0.209747177957827,0.999759621939895,-0.322957166217745,8.01887510558438,0.422102565079365,0.515889765386001,0.999824593695449
"Glyma12g02705.3","Glyma12g02705.3",0.784126392809271,7.17060476316946,1.10828154117406,0.292455808596874,0.999674854803839,1.72742709451225,7.17060476316946,3.94768959450022,0.0469357673087202,0.871222901031737,0.943300701702977,7.17060476316946,0.910482220929411,0.33998650369306,0.999824593695449
"Glyma07g16280.2","Glyma07g16280.2",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma0079s00200.2","Glyma0079s00200.2",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma02g12570.1","Glyma02g12570.1",1.70083330707201,7.69087648487213,7.43791684081992,0.00638637702936954,0.487759545618099,1.20013712971391,7.69087648487213,4.37756880887162,0.0364149027016482,0.756615708431982,-0.500696177358101,7.69087648487213,0.428611229963007,0.512671184475974,0.999824593695449
"Glyma02g38910.1","Glyma02g38910.1",0.17881340040532,7.12378124581165,0.0460125132497771,0.830153053395212,0.999674854803839,0.144874593528799,7.12378124581165,0.0305127180755811,0.861331948278056,0.999759621939895,-0.0339388068765211,7.12378124581165,0.00155954362639266,0.968498882998438,0.999824593695449
"Glyma01g07212.1","Glyma01g07212.1",0.529093747787209,6.91928897838583,0.334365935993996,0.56309950585427,0.999674854803839,0.959574536376759,6.91928897838583,0.958657760530546,0.327525285885895,0.999759621939895,0.43048078858955,6.91928897838583,0.162291233167885,0.687055735487107,0.999824593695449
"Glyma07g23470.1","Glyma07g23470.1",-0.359512318932537,8.39649351776017,0.645618445329777,0.421683569380026,0.999674854803839,-0.355939491445336,8.39649351776017,0.631596314131588,0.426770379351231,0.999759621939895,0.00357282748720018,8.39649351776017,7.0873120430387e-05,0.993282994424637,0.999824593695449
"Glyma03g22281.1","Glyma03g22281.1",-0.241368945649903,8.21272732266673,0.257051309114014,0.612153220746972,0.999674854803839,-0.150305604127543,8.21272732266673,0.0965623317320956,0.75599463538152,0.999759621939895,0.0910633415223606,8.21272732266673,0.0379203613767103,0.845603141903095,0.999824593695449
"Glyma12g09510.4","Glyma12g09510.4",1.14998164748877,7.02767006796426,1.45936533389098,0.227031129754665,0.999674854803839,0.23459118020939,7.02767006796426,0.0814363295711016,0.775360296078439,0.999759621939895,-0.915390467279384,7.02767006796426,0.849203164012283,0.356777856556771,0.999824593695449
"Glyma01g41200.1","Glyma01g41200.1",-0.0775300937071824,8.34347136060652,0.029852631328641,0.862825034049942,0.999674854803839,-0.0586308234615694,8.34347136060652,0.0169491790281923,0.896416887190856,0.999759621939895,0.018899270245613,8.34347136060652,0.00178274481405272,0.966321276039322,0.999824593695449
"Glyma01g04700.2","Glyma01g04700.2",-1.16697904576102,7.27899271895754,1.48372388673997,0.223192793378412,0.999674854803839,-2.07656899395238,7.27899271895754,6.27329820425768,0.0122570780187884,0.427947123970268,-0.909589948191364,7.27899271895754,1.73331441170275,0.187988169442291,0.999824593695449
"Glyma04g05250.8","Glyma04g05250.8",-0.679517206420004,8.03118441023172,1.50024871544002,0.220633096955169,0.999674854803839,-0.882382533828182,8.03118441023172,2.7072185206345,0.0998950301624445,0.999759621939895,-0.202865327408178,8.03118441023172,0.177305278487175,0.673699342771846,0.999824593695449
"Glyma17g07170.1","Glyma17g07170.1",1.01698416802974,7.75671171696267,3.55737726617099,0.0592813354537517,0.999674854803839,1.95101639668973,7.75671171696267,9.55570298021844,0.00199329162452552,0.15885667598936,0.934032228659997,7.75671171696267,1.54713419436098,0.21355901053367,0.999824593695449
"Glyma15g24610.1","Glyma15g24610.1",0.241148729532068,7.78002101994809,0.18591967972588,0.666334554867212,0.999674854803839,0.506213708094493,7.78002101994809,0.748493812221456,0.386953518094941,0.999759621939895,0.265064978562425,7.78002101994809,0.186862081635856,0.665541213643259,0.999824593695449
"Glyma06g14610.1","Glyma06g14610.1",0.242537590550982,7.9037967355804,0.187881771971872,0.664685478697501,0.999674854803839,-0.0661877707255831,7.9037967355804,0.0155204177258413,0.900855295894949,0.999759621939895,-0.308725361276566,7.9037967355804,0.306812454126855,0.579642809645633,0.999824593695449
"Glyma04g38020.1","Glyma04g38020.1",-1.06445109266461,7.58993180589752,2.450000141309,0.117524857516629,0.999674854803839,-0.902610402875648,7.58993180589752,1.66855552099042,0.196452122255197,0.999759621939895,0.161840689788966,7.58993180589752,0.0752796358952159,0.783799260412729,0.999824593695449
"Glyma05g28260.1","Glyma05g28260.1",0.0679191808255202,8.47486924304296,0.0262396024556388,0.871316542575991,0.999674854803839,0.120624099456192,8.47486924304296,0.0812184821095125,0.775652902727723,0.999759621939895,0.0527049186306714,8.47486924304296,0.0149432461480037,0.902706912519289,0.999824593695449
"Glyma02g10340.1","Glyma02g10340.1",1.91421639385399,7.25606238721124,6.3399847466016,0.0118045896564033,0.650761288426682,2.23352814139175,7.25606238721124,7.77112088808882,0.00530880964230888,0.274114030263442,0.31931174753776,7.25606238721124,0.0863754189740888,0.768836646509101,0.999824593695449
"Glyma02g09130.2","Glyma02g09130.2",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma03g40740.1","Glyma03g40740.1",0.112067093280176,8.69752883876044,0.0880865172034203,0.766623993887121,0.999674854803839,0.256519512348276,8.69752883876044,0.438833919302323,0.507685810438899,0.999759621939895,0.1444524190681,8.69752883876044,0.132128737824216,0.716235021138578,0.999824593695449
"Glyma02g17040.3","Glyma02g17040.3",-0.993979891744705,7.49740244101845,1.80779388032964,0.178773101429747,0.999674854803839,-1.14771686905526,7.49740244101845,2.53344255100741,0.111456813057945,0.999759621939895,-0.153736977310558,7.49740244101845,0.0622371972496683,0.802994273342638,0.999824593695449
"Glyma01g44330.1","Glyma01g44330.1",0.000199404175442821,8.36788817678224,2.05640599770796e-07,0.999638178410205,0.999674854803839,0.0689262648855142,8.36788817678224,0.023984433631349,0.876924525786623,0.999759621939895,0.0687268607100713,8.36788817678224,0.0235147082358088,0.878126166025815,0.999824593695449
"Glyma10g42310.1","Glyma10g42310.1",-0.118175089030756,8.1949886043553,0.0593178726175511,0.807577336784364,0.999674854803839,-0.18963189909951,8.1949886043553,0.156378997139035,0.692512406003716,0.999759621939895,-0.0714568100687542,8.1949886043553,0.0227829706814369,0.880022818954882,0.999824593695449
"Glyma16g05451.1","Glyma16g05451.1",0.0143205816890224,8.66193957545301,0.00130702512278819,0.971160519577384,0.999674854803839,-0.0982981930794481,8.66193957545301,0.0639565750998527,0.800348292894503,0.999759621939895,-0.11261877476847,8.66193957545301,0.0823623893669736,0.774121138728474,0.999824593695449
"Glyma14g03441.2","Glyma14g03441.2",-0.545555210196712,6.93808616270762,0.268024145572199,0.604660282135535,0.999674854803839,-1.08104725169935,6.93808616270762,1.23886770761831,0.265689385806323,0.999759621939895,-0.535492041502635,6.93808616270762,0.355556317183779,0.55098456101428,0.999824593695449
"Glyma02g13020.1","Glyma02g13020.1",0.0689081197845685,8.54952675333886,0.02819248627288,0.866657085898475,0.999674854803839,0.029616123941153,8.54952675333886,0.00527409209245881,0.942106167722485,0.999759621939895,-0.0392919958434155,8.54952675333886,0.0089418935815253,0.924663062845142,0.999824593695449
"Glyma01g22260.1","Glyma01g22260.1",0.00452907081403573,8.71284292739796,0.000144682136612444,0.990402965722573,0.999674854803839,0.163927314717983,8.71284292739796,0.179301456087677,0.67197424661229,0.999759621939895,0.159398243903947,8.71284292739796,0.166956059523832,0.682831344945468,0.999824593695449
"Glyma09g16592.1","Glyma09g16592.1",-0.579924861782655,7.14318224774657,0.532144490342342,0.465706664049654,0.999674854803839,0.185832083541723,7.14318224774657,0.0426734265736255,0.836341415800654,0.999759621939895,0.765756945324378,7.14318224774657,0.859690049627805,0.353825443513184,0.999824593695449
"Glyma04g03100.1","Glyma04g03100.1",-0.224682275677446,8.55291817921788,0.298728933130624,0.584680364878975,0.999674854803839,-0.142816442712825,8.55291817921788,0.117269770383165,0.732014718183957,0.999759621939895,0.0818658329646209,8.55291817921788,0.0410104636060431,0.839517725930586,0.999824593695449
"Glyma14g33175.2","Glyma14g33175.2",-0.171677493417272,7.54287408499598,0.0727330100094716,0.78739830666077,0.999674854803839,0.200757469588795,7.54287408499598,0.0877711462593976,0.76703003758523,0.999759621939895,0.372434963006067,7.54287408499598,0.315368244239012,0.574404547432928,0.999824593695449
"Glyma14g08480.2","Glyma14g08480.2",0.618859149111867,7.03196597593278,0.494294600809666,0.482017810255596,0.999674854803839,0.517901872898248,7.03196597593278,0.357313969997281,0.550001785302099,0.999759621939895,-0.10095727621362,7.03196597593278,0.0110269219123023,0.916368546972975,0.999824593695449
"Glyma18g11776.1","Glyma18g11776.1",-0.494639015821403,7.77188678434399,0.671399587583614,0.412564072319149,0.999674854803839,-0.518677983713102,7.77188678434399,0.743662797666027,0.388490073831333,0.999759621939895,-0.0240389678916988,7.77188678434399,0.00185788387739949,0.965619286683441,0.999824593695449
"Glyma07g11720.1","Glyma07g11720.1",-0.467753229279144,7.14822332615813,0.192463814231855,0.660873868858414,0.999674854803839,-1.96053698704195,7.14822332615813,5.38467358390122,0.0203143882448042,0.557846796295522,-1.49278375776281,7.14822332615813,3.57075054711074,0.0588057264113896,0.999824593695449
"Glyma20g02550.1","Glyma20g02550.1",0.124705449058078,7.33346061060292,0.0317290458221726,0.858623640048826,0.999674854803839,0.599307586843139,7.33346061060292,0.625887895218766,0.428867685121343,0.999759621939895,0.474602137785061,7.33346061060292,0.372058076412607,0.541884571900882,0.999824593695449
"Glyma20g23860.2","Glyma20g23860.2",-0.0437588314429109,8.25269279486283,0.00887506990727932,0.924944256091643,0.999674854803839,0.00461907087537128,8.25269279486283,9.71945265909185e-05,0.992134000205249,0.999759621939895,0.0483779023182821,8.25269279486283,0.0106703707206526,0.917726870418539,0.999824593695449
"Glyma01g42211.1","Glyma01g42211.1",-0.391530701477193,8.22679017748148,0.640691781054346,0.423460404216263,0.999674854803839,-0.491112747083371,8.22679017748148,1.04197682705274,0.307362159548782,0.999759621939895,-0.0995820456061781,8.22679017748148,0.0482086218327007,0.826210249077157,0.999824593695449
"Glyma18g23570.1","Glyma18g23570.1",0.00968693742527098,7.90427941374274,0.000331084273737403,0.985482715978136,0.999674854803839,0.254761478822059,7.90427941374274,0.21059833502127,0.646298838886813,0.999759621939895,0.245074541396788,7.90427941374274,0.191629099444237,0.66156417694009,0.999824593695449
"Glyma17g01610.1","Glyma17g01610.1",0.439260780602301,7.46901744583989,0.537505294675378,0.463468456040627,0.999674854803839,2.21088836280104,7.46901744583989,7.55816980621742,0.00597386290371435,0.292400164613108,1.77162758219874,7.46901744583989,4.16448313596979,0.0412800060517367,0.999824593695449
"Glyma14g37350.1","Glyma14g37350.1",1.52061797714582,7.02653305922306,2.86428707859045,0.0905658303435363,0.999674854803839,1.24861941186676,7.02653305922306,2.10643702727337,0.14668048777475,0.999759621939895,-0.271998565279065,7.02653305922306,0.0617295007911436,0.803782984740443,0.999824593695449
"Glyma06g33192.1","Glyma06g33192.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma10g30680.2","Glyma10g30680.2",0.0646902070602721,7.93547710685087,0.0144475659206492,0.90432627992694,0.999674854803839,0.0386626446657951,7.93547710685087,0.00520212501304623,0.942501827431332,0.999759621939895,-0.0260275623944771,7.93547710685087,0.00227476707273222,0.961959702922067,0.999824593695449
"Glyma09g03390.4","Glyma09g03390.4",0.298323814922202,7.40561134136454,0.168052488546023,0.681848454297311,0.999674854803839,-0.0873258532492443,7.40561134136454,0.0163489334407563,0.898257433611888,0.999759621939895,-0.385649668171447,7.40561134136454,0.284892568462941,0.59351223845374,0.999824593695449
"Glyma12g31031.2","Glyma12g31031.2",-0.279517823367353,7.24313987960373,0.139856566968491,0.708423645766217,0.999674854803839,0.26804876627312,7.24313987960373,0.107466369570818,0.743047283288259,0.999759621939895,0.547566589640473,7.24313987960373,0.484184752582605,0.486532885254622,0.999824593695449
"Glyma19g03500.1","Glyma19g03500.1",0.946128524357944,7.34237490714497,1.9287753437739,0.164892490727941,0.999674854803839,1.64498920099557,7.34237490714497,4.62148011749335,0.0315739817160416,0.712338054028379,0.698860676637624,7.34237490714497,0.60866241366169,0.435291879954662,0.999824593695449
"Glyma05g35840.2","Glyma05g35840.2",-0.142734971615088,7.79646453547937,0.0606100324742303,0.805534344437688,0.999674854803839,-0.133057390988614,7.79646453547937,0.0524573273833329,0.818841210485863,0.999759621939895,0.00967758062647399,7.79646453547937,0.000286985040571286,0.986483977103115,0.999824593695449
"Glyma06g14060.2","Glyma06g14060.2",-0.0862043217020951,8.04044728667009,0.0288704867180102,0.86507842037755,0.999674854803839,0.0524222319714154,8.04044728667009,0.0101776311613894,0.919642348892289,0.999759621939895,0.138626553673511,8.04044728667009,0.0722578599035849,0.788077266356892,0.999824593695449
"Glyma15g02780.1","Glyma15g02780.1",-0.467753229279144,6.87570921632916,0.192463814231854,0.660873868858414,0.999674854803839,-0.793777902819614,6.87570921632916,0.611402065494524,0.434260395594133,0.999759621939895,-0.32602467354047,6.87570921632916,0.117501164536373,0.731760641152408,0.999824593695449
"Glyma15g12170.1","Glyma15g12170.1",-0.290943163893164,8.28033616851958,0.323154146777151,0.569718255520126,0.999674854803839,-0.936269024970399,8.28033616851958,4.16468080527667,0.0412751895012869,0.815713448580688,-0.645325861077235,8.28033616851958,2.15050919104068,0.14252261539835,0.999824593695449
